"row_id","page_id","page_title","contributor","timestamp","topic","opinion","type","subtype","stance","sentiment"
"278","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","asimismo, el exgobernador mexiquense afirmó que lee de forma ocasional y consideró que el error que cometió, pudo haberle ocurrido a cualquier otra persona, por lo que “yo creo que dejaría ahí este episodio”.","","","",""
"279","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","{{cita web |url=http://www.animalpolitico.com/2011/12/pena-nieto-pasa-momento-duro-en-la-fil-y-en-twitter/ |título=el resbalón “le pudo haber ocurrido a cualquiera”: peña nieto |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=animal político |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"280","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","|idioma= |cita= }}","","","",""
"281","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","por su parte, el precandidato del partido acción nacional, ernesto cordero, criticó en entrevista radiofónica al aspirante priísta y consideró que el error de peña nieto era una consecuencia de que los partidos eligieran precipitadamente a sus candidatos, sin embargo cordero tampoco salió bien librado al mencionar los tres libros que cambiaron su vida, confundiendo el nombre de pila de la escritora laura restrepo.","","","",""
"282","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","{{cita web |url=http://eleconomista.com.mx/sociedad/2011/12/05/pena-nieto-admite-grave-error-tras-fil |título=peña nieto admite grave error tras la fil |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=el economista |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"283","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","|idioma= |cita= }}","","","",""
"284","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","en una cena de gala, a la que también asistió carlos fuentes (uno de los autores citados incorrectamente por el precandidato priísta), el presidente de méxico, felipe calderón hinojosa bromeó sobre lo sucedido en la fil, al dirigirse al escritor, el presidente dijo lo siguiente: ""muy estimado, admirado, carlos fuentes, escritor, novelista.","","","",""
"285","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","y yo espero, sinceramente, próximo premio nobel.","","","",""
"286","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","ahí vamos a estar.","","","",""
"287","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","estoy seguro.","","","",""
"288","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","sería justo.","","","",""
"289","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","no voy a citar ninguno de sus libros para no equivocarme (risas).""","","","",""
"290","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","el 3 de mayo de 2012, carlos fuentes , en entrevista con cnn,","","","",""
"291","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","dijo que no quería ""ni pensar que peña nieto pudiera ser presidente de la república,"" tachándolo de ser un personaje muy pequeño ante la problemática nacional, además de ignorante y de escasos recursos intelectuales y políticos (en referencia a su desliz durante la fil).","","","",""
"292","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","{{cita web |url=http://www.adnpolitico.com/2012/2012/01/17/la-unica-posibilidad-de-una-renovacion-es-con-amlo-fuentes |título=carlos fuentes afirma que amlo es 'la única posibilidad' |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=adn político |fecha=18 de enero 2012 |ubicación=méxico d.f.","","","",""
"293","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","|idioma= |cita= }}","","","",""
"294","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","en una entrevista con bbc news, fuentes mencionó que peña nieto no tenía la capacidad para conversar y estar a la par con líderes mundiales como barack obama, angela merkel y nicolás sarkozy.","","","",""
"295","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","{{cita web |url=http://www.proceso.com.mx/?p=290137 |título=fuentes critica “ignorancia” de peña nieto;","","","",""
"296","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","“no tiene derecho a ser presidente”, dice.","","","",""
"297","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","|fechaacceso=12 de julio 2012 |apellido=rosario |nombre=manzanos |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=revista proceso |fecha=13 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"298","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","|idioma= |cita= }}","","","",""
"299","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","hasta aquí la entrada.","","","",""
"300","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342137049","desliz en la fil","--milo tatch (discusión) 23:50 12 jul 2012 (utc)","","","",""
"301","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil",": uhmmmm ...","","","",""
"302","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","no está bien escrito, tampoco creo q sea tan relevante para tener tantos párrafos (x ejemplo: acusaciones de violacion, homofobia ....","","","",""
"303","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","no puede darse menor cobertura q no haber leído libros.","","","",""
"304","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","), son tantas fallas que voy a sugerir la siguiente nueva sección basado en la anterior:","","","",""
"305","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::el 3 de diciembre de 2011, durante la feria internacional del libro en guadalajara, jalisco, peña nieto despertó controversia al presentar su libro méxico: la gran esperanza.","","","",""
"306","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","durante la conferencia de prensa, a peña nieto le preguntaron qué libros habían marcado su vida, con visible torpeza, el precandidato contestó que durante su adolescencia había leído ""algunos pasajes de la biblia, no todos, pero si algunos"" para a continuación hacer una lista de los libros que le habían gustado con varias impresiciones.","","","",""
"307","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","peña nieto afirmó que la silla del Águila había sido escrito por enrique krauze cuando en realidad fue escrito por carlos fuentes y mencionó otro libro de krauze ""sobre los caudillos,"" cuyo título no logró recordar (peña nieto se refería a siglo de caudillos de dicho autor).","","","",""
"308","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","el precandidato mencionó el libro la inoportuna muerte del presidente, pero no dio con el nombre del autor (alfredo acletomasini).","","","",""
"309","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","de la misma manera, mencionó un libro sobre santa anna de enrique serna pero olvidó decir el título (el priísta se refería a el seductor de la patria) y finalmente acertó con título y autor al mencionar el libro la hija pródiga de jeffrey archer.","","","",""
"310","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","peña nieto argumentó en su defensa que cuando lee, ""se enfoca más en la lectura"" que en títulos y autores.","","","",""
"311","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","entre las risas de los presentes, peña nieto pidió ayuda a sus colaboradores pero las limitadas y vagas descripciónes que ofreció no fueron suficientes para enlazar títulos con autores. esa misma noche peña nieto se disculpó en twitter por sus errores: ""la presidencia imperial de e krauze y la silla del Águila de c fuentes (sic), dos libros que disfruté leer y hoy confundí.","","","",""
"312","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","se los recomiendo.""","","","",""
"313","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://www.proceso.com.mx/?p=290137 |título=""foxazo"" de peña nieto: confunde a krauze con carlos fuentes |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=revista proceso |fecha=03 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"314","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"315","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::la respuesta de los medios y la sociedad ante el evento sobrepasó las expectativas. la mañana posterior a la intervención de peña en la fil, en el programa de noticias el mañanero, el conductor, brozo, dedicó más de trece minutos a dar la nota, en clave humorística, sobre lo que le había sucedido al precandidato priísta el día anterior.","","","",""
"316","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","las redes sociales y la internet se  vieron inundadas de chistes y comentarios sobre el traspié bibliográfico de peña nieto, alcanzando la categoría de trending topic mundial en la red social twitter.","","","",""
"317","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","el video que registró el desliz del precandidato, colgado en el portal youtube, se popularizó hasta volverse viral, superando el millón y medio de reproducciones en sólo ocho días.","","","",""
"318","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","pero lo que exacerbó aún más los ánimos fue el mensaje quepor tal motivo su hija, paulina peña, retwiteó desde la cuenta de su novio, josé luis torre, en la madrugada:","","","",""
"319","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::{{cita|un saludo a toda la bola de pendejos, que forman parte de la prole y sólo critican a quien envidian!","","","",""
"320","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","(sic)|","","","",""
"321","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::-twit de paulina peña, hija de enrique peña nieto.","","","",""
"322","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://sdpnoticias.com/nota/248779/pena_nieto_es_trending_topic_mundial_por_error_en_la_fil_y_por_paulina_pena |título=peña nieto es trending topic mundial por error en la fil y por paulina peña |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=sdp noticias |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"323","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"324","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","}}","","","",""
"325","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::la indignación de los twiteros y demás usuarios de internet atizó los comentarios contra el mexiquense y su hija.el lunes 5 de diciembre, a través de su cuenta de twitter, enrique peña nieto se disculpó por los comentarios ofensivos de su hija en una entrada que decía: “el rt (retuit) de paulina fue una reacción emotiva por mi error en la fil.","","","",""
"326","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","definitivamente fue un exceso y me disculpo públicamente por ello.","","","",""
"327","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","hablé con mis hijos sobre el valor del respeto y la tolerancia, les reiteré que debemos escuchar y no ofender a los demás.”","","","",""
"328","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://mexico.cnn.com/nacional/2011/12/05/enrique-pena-nieto-ofrece-disculpas-por-un-retuit-ofensivo-de-su-hija |título=enrique peña nieto ofrece disculpas por un retuit ofensivo de su hija","","","",""
"329","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=cnn méxico |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"330","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"331","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","por unas horas, la cuenta de twitter de paulina peña permaneció cerrada, sin embargo fue reactivada por la misma paulina, quien escribió: ""he decidido reactivar mi cuenta porque han salido cuentas falsas haciéndose pasar por mí y porque me interesa expresar mi opinión.” paulina peña emitió también un mensaje donde pedía disculpas por su actitud: “quiero ofrecer una disculpa de todo corazón.","","","",""
"332","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","mi intención con ese rt jamás fue ofenderlos.","","","",""
"333","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","reconozco que hice mal y lo lamento.","","","",""
"334","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","fue un impulso de mi parte al leer algunos tweets que ofendían a mi papá y a la memoria de mi mamá.","","","",""
"335","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","hoy aprendí una gran lección.”","","","",""
"336","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::el 5 de diciembre, en entrevista con Óscar mario beteta para radiofórmula, peña nieto se pronunció respecto a su participación en la fil: “esta situación, en años pasados, es difícil de imaginar, pues no existían espacios de pronunciamientos y de libertad de expresión, mediante los cuales la sociedad manifiesta su sentir y su humor”.","","","",""
"337","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","asimismo, el exgobernador mexiquense afirmó que lee de forma ocasional y consideró que el error que cometió, pudo haberle ocurrido a cualquier otra persona, por lo que ""yo creo que dejaría ahí este episodio"".","","","",""
"338","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://www.animalpolitico.com/2011/12/pena-nieto-pasa-momento-duro-en-la-fil-y-en-twitter/ |título=el resbalón “le pudo haber ocurrido a cualquiera”: peña nieto |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=animal político |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"339","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"340","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","por su parte, el precandidato del partido acción nacional, ernesto cordero, criticó en entrevista radiofónica al aspirante priísta y consideró que el error de peña nieto era una consecuencia de que los partidos eligieran precipitadamente a sus candidatos, sin embargo cordero tampoco salió bien librado al mencionar los tres libros que cambiaron su vida, confundiendo el nombre de pila de la escritora laura restrepo.","","","",""
"341","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://eleconomista.com.mx/sociedad/2011/12/05/pena-nieto-admite-grave-error-tras-fil |título=peña nieto admite grave error tras la fil |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=el economista |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"342","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"343","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","en una cena de gala, a la que también asistió carlos fuentes (uno de los autores citados incorrectamente por el precandidato priísta), el presidente de méxico, felipe calderón hinojosa bromeó sobre lo sucedido en la fil, al dirigirse al escritor, el presidente dijo lo siguiente: ""muy estimado, admirado, carlos fuentes, escritor, novelista.","","","",""
"344","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","y yo espero, sinceramente, próximo premio nobel.","","","",""
"345","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","ahí vamos a estar.","","","",""
"346","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","estoy seguro.","","","",""
"347","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","sería justo.","","","",""
"348","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","no voy a citar ninguno de sus libros para no equivocarme (risas).""","","","",""
"349","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::el 3 de mayo de 2012, carlos fuentes , en entrevista con cnn,","","","",""
"350","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","dijo que no quería ""ni pensar que peña nieto pudiera ser presidente de la república,"" tachándolo de ser un personaje muy pequeño ante la problemática nacional, además de ignorante y de escasos recursos intelectuales y políticos (en referencia a su desliz durante la fil).","","","",""
"351","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://www.adnpolitico.com/2012/2012/01/17/la-unica-posibilidad-de-una-renovacion-es-con-amlo-fuentes |título=carlos fuentes afirma que amlo es 'la única posibilidad' |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=adn político |fecha=18 de enero 2012 |ubicación=méxico d.f.","","","",""
"352","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"353","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","en otra unaentrevista con bbc news, fuentes mencionó que peña nieto no tenía la capacidad para conversar y estar a la par con líderes mundiales como barack obama, angela merkel y nicolás sarkozy.","","","",""
"354","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","{{cita web |url=http://www.proceso.com.mx/?p=290137 |título=fuentes critica “ignorancia” de peña nieto;","","","",""
"355","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","“no tiene derecho a ser presidente”, dice.","","","",""
"356","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|fechaacceso=12 de julio 2012 |apellido=rosario |nombre=manzanos |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=revista proceso |fecha=13 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"357","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","|idioma= |cita= }}","","","",""
"358","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","::: aún tiene un sesgo de ataque, pero está más neutral, para que esté de lo mejor debería buscarse alguna reacción sobre lo dicho por carlos fuentes para buscar un punto de vista más neutral, caso contrario sinceramente prefiero eliminar todo ese párrafo, aunque es un dato interesante las expresiones de una persona no lo veo tan relevante sobretodo porque no son hechos sino opiniones muy fuertes casi rayando el insulto.","","","",""
"359","1537080","Discusión:Enrique Peña Nieto","Napier","1342279397","desliz en la fil","---- cordialmente ★ fazu ★ frameless|15px|todo para la wikipedia, nada para nosotros|link=usuario discusión:fazu88 (testimonios) 15:23 14 jul 2012 (utc)","","","",""
"360","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","hola a todos, he eliminado casi todos los pasajes que están tachados en la segunda versión.","","","",""
"361","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","sin embargo dejé la parte que explica cómo peña confundió a fuentes con krauze, puesto que si el artículo no lo dice, el lector podría no entender ni el twit de peña recomendándolos, ni el comentario de felipe calderón y lógicamente, tampoco el de fuentes.","","","",""
"362","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","me gustaría poner una transcripción literal de las palabras de peña en la fil, pero no sé como lo vean.","","","",""
"363","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","ahora bien, sobre carlos fuentes, es difícil.","","","",""
"364","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","sí es cierto que es muy duro, pero también es cierto que es muy importante, carlos fuentes era un escritor reconocido y esas entrevistas fueron su último comentario político antes de fallecer, por lo que yo lo dejaría.","","","",""
"365","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","además de que él fue uno de los aludidos por peña durante la fil, añadiré una nota donde fox defiende a peña.","","","",""
"366","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","revísenla y díganme que les parece.","","","",""
"367","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","(peña no opinó sobre lo dicho por fuentes).","","","",""
"368","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","sobe peña en la fil, he dejado la parte de jeffrey archer (porque ese sí lo mencionó correctamente, y borrarlo no sería neutral) así como la parte que en dice que se enfoca más en la lectura que en el título, ya que es pate de su defensa.","","","",""
"369","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","--milo tatch (discusión) 17:09 14 jul 2012 (utc)","","","",""
"370","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","el 3 de diciembre de 2011, enrique peña nieto presentó su libro méxico: la gran esperanza en el marco de la feria internacional del libro en guadalajara, jalisco.","","","",""
"371","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","durante la conferencia de prensa, a peña nieto le preguntaron qué libros habían marcado su vida, el precandidato contestó que durante su adolescencia había leído ""algunos pasajes de la biblia, no todos, pero si algunos"" para a continuación hacer una lista de los libros que le habían gustado cometiendo varios errores de precisión bibliográfica.","","","",""
"372","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","peña nieto afirmó que la silla del Águila había sido escrito por enrique krauze cuando en realidad fue escrito por carlos fuentes y mencionó otro libro de krauze ""sobre los caudillos,"" cuyo título no logró recordar (peña nieto se refería a siglo de caudillos de dicho autor).","","","",""
"373","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","finalmente acertó con título y autor al mencionar el libro la hija pródiga de jeffrey archer.","","","",""
"374","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","peña nieto argumentó en su defensa que cuando lee, ""se enfoca más en la lectura"" que en títulos y autores y pidió ayuda a sus colaboradores pero las descripciónes que ofreció no fueron suficientes para enlazar títulos con autores. esa misma noche peña nieto se disculpó en twitter por sus errores: ""la presidencia imperial de e krauze y la silla del Águila de c fuentes (sic), dos libros que disfruté leer y hoy confundí.","","","",""
"375","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","se los recomiendo.""","","","",""
"376","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","{{cita web |url=http://www.proceso.com.mx/?p=290137 |título=""foxazo"" de peña nieto: confunde a krauze con carlos fuentes |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=revista proceso |fecha=03 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"377","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342285792","nueva propuesta","|idioma= |cita= }}","","","",""
"378","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","la mañana posterior a la intervención de peña en la fil, en el programa de noticias el mañanero, el conductor, brozo, dedicó más de trece minutos a dar la nota, en clave humorística, sobre lo que le había sucedido al precandidato priísta el día anterior.","","","",""
"379","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","las redes sociales y la internet se  vieron inundadas de chistes y comentarios sobre el traspié bibliográfico de peña nieto.","","","",""
"380","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","el video que registró el desliz del precandidato, colgado en el portal youtube, se popularizó hasta volverse viral, superando el millón y medio de reproducciones en sólo ocho días.","","","",""
"381","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","por tal motivo su hija, paulina peña, retwiteó desde la cuenta de su novio, josé luis torre, en la madrugada:","","","",""
"382","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","el lunes 5 de diciembre, a través de su cuenta de twitter, enrique peña nieto se disculpó por los comentarios ofensivos de su hija en una entrada que decía: “el rt (retuit) de paulina fue una reacción emotiva por mi error en la fil.","","","",""
"383","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","definitivamente fue un exceso y me disculpo públicamente por ello.","","","",""
"384","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","hablé con mis hijos sobre el valor del respeto y la tolerancia, les reiteré que debemos escuchar y no ofender a los demás.”","","","",""
"385","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","{{cita web |url=http://mexico.cnn.com/nacional/2011/12/05/enrique-pena-nieto-ofrece-disculpas-por-un-retuit-ofensivo-de-su-hija |título=enrique peña nieto ofrece disculpas por un retuit ofensivo de su hija","","","",""
"386","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","|fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=cnn méxico |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"387","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","|idioma= |cita= }}","","","",""
"388","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","paulina peña emitió también un mensaje donde pedía disculpas por su actitud: “quiero ofrecer una disculpa de todo corazón.","","","",""
"389","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","mi intención con ese rt jamás fue ofenderlos.","","","",""
"390","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","reconozco que hice mal y lo lamento.","","","",""
"391","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","fue un impulso de mi parte al leer algunos tweets que ofendían a mi papá y a la memoria de mi mamá.","","","",""
"392","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","hoy aprendí una gran lección.”","","","",""
"393","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","el 5 de diciembre, en entrevista con Óscar mario beteta para radiofórmula, peña nieto se pronunció respecto a su participación en la fil: “esta situación, en años pasados, es difícil de imaginar, pues no existían espacios de pronunciamientos y de libertad de expresión, mediante los cuales la sociedad manifiesta su sentir y su humor”.","","","",""
"394","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","asimismo, afirmó que lee de forma ocasional y consideró que el error que cometió, pudo haberle ocurrido a cualquier otra persona, por lo que ""yo creo que dejaría ahí este episodio"".","","","",""
"395","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","{{cita web |url=http://www.animalpolitico.com/2011/12/pena-nieto-pasa-momento-duro-en-la-fil-y-en-twitter/ |título=el resbalón “le pudo haber ocurrido a cualquiera”: peña nieto |fechaacceso=12 de julio 2012 |apellido= |nombre= |coautor= |enlaceautor= |formato= |obra= |editor= |editorial=animal político |fecha=05 de diciembre 2011 |ubicación=méxico d.f.","","","",""
"396","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","|idioma= |cita= }}","","","",""
"397","1537080","Discusión:Enrique Peña Nieto","Milo Tatch","1342374828","nueva propuesta","por su parte, el precandidato del partido acción nacional, ernesto cordero, criticó en entrevista radiofónica al aspirante priísta y consideró que el error de peña nieto era una consecuencia de que los partidos eligieran precipitadamente a sus candidatos, sin embargo cordero tampoco salió bien librado al mencionar los tres libros que cambiaron su vida, confundiendo el nombre de pila de la escritora laura restrepo.","","","",""
